Day,H1,H2,H3
4995,1.024929543,1.255332979,1.952822512
4996,1.054004884,1.249718524,1.940044925
4997,1.030924028,1.267628126,1.935255391
4998,0.955140297,1.299388234,1.923249355
4999,0.916163501,1.325463466,1.932116841
5000,0.938383899,1.331279,1.89668476
5001,0.935861521,1.319601989,1.865110914
5002,0.967079423,1.308839743,1.903271109
5003,0.993320396,1.317489505,1.902458475
5004,1.049082166,1.347857007,1.902372422
5005,1.104413808,1.383633278,1.933049917
5006,1.038771315,1.403849697,1.916630199
5007,0.988894326,1.400947134,1.90925999
5008,0.958194385,1.386966501,1.885970665
5009,1.013020161,1.382716101,1.84464355
5010,1.14205973,1.400015489,1.871318519
5011,1.174172055,1.43263712,1.863192523
5012,1.226732552,1.462765555,1.822405319
5013,1.234224172,1.475628083,1.837096241
5014,1.224256257,1.468840445,1.828158614
5015,1.242690641,1.449826013,1.810652136
5016,1.164423546,1.426616943,1.816160402
5017,1.182385375,1.40241821,1.816434859
5018,1.224853967,1.378357983,1.83605659
5019,1.259939388,1.359124475,1.822654838
5020,1.32064598,1.353248424,1.789411651
5021,1.231376899,1.366403654,1.800571094
5022,1.191418697,1.394699272,1.803555508
5023,1.153107002,1.425928864,1.806407024
5024,1.110547231,1.448770899,1.817610225
5025,1.179431402,1.461355883,1.820028495
5026,1.168270388,1.470681763,1.831095303
5027,1.227015942,1.483393418,1.792095825
5028,1.252397731,1.497304972,1.751464256
5029,1.180482038,1.5025149,1.767591168
5030,1.175038766,1.491342346,1.742655129
5031,1.069169504,1.467261914,1.715761806
5032,1.047408055,1.443738089,1.719687134
5033,1.060431564,1.433693406,1.701102547
5034,1.028161049,1.439420927,1.712711562
5035,1.111486398,1.452062927,1.720169057
5036,1.073374094,1.460275266,1.724223707
5037,1.037491348,1.459137567,1.785914175
5038,0.991475953,1.451202173,1.794566493
5039,0.882419616,1.44037117,1.766827364
5040,0.93933008,1.426523173,1.779362757
5041,0.937386193,1.406992511,1.764100185
5042,0.963275897,1.382516194,1.752445403
5043,1.007663941,1.359681117,1.752421966
5044,0.957297835,1.345632117,1.743228498
5045,1.015961522,1.340012861,1.76547356
5046,0.961137724,1.33358324,1.745349053
5047,0.89519458,1.317004399,1.706672653
5048,0.900603643,1.292319598,1.722258701
5049,0.870804725,1.275166217,1.709224941
5050,0.983156703,1.283423087,1.684312069
5051,0.983907171,1.321214068,1.668267144
5052,0.91839108,1.372967625,1.630940122
5053,0.894857432,1.414098118,1.620508101
5054,0.804608133,1.429812722,1.594901069
5055,0.841276636,1.425722263,1.576085396
5056,0.81546194,1.421033637,1.633282542
5057,0.776970367,1.430711463,1.665396369
5058,0.84633208,1.452614367,1.674873352
5059,0.853866541,1.47049761,1.709130717
5060,0.922521004,1.469131991,1.72035284
5061,0.881215664,1.447441661,1.732148881
5062,0.781172816,1.418600796,1.727920523
5063,0.789980496,1.398563996,1.713327614
5064,0.759489828,1.394231675,1.730014185
5065,0.802253022,1.400907832,1.702874851
5066,0.782572337,1.408893604,1.661714058
5067,0.710692695,1.411338409,1.663480601
5068,0.723986532,1.406687385,1.664467147
5069,0.667017768,1.396251456,1.68480742
5070,0.650996595,1.382051096,1.69602995
5071,0.617665266,1.367633195,1.700310635
5072,0.584002281,1.359029324,1.737961836
5073,0.668939403,1.361793811,1.719044073
5074,0.70597951,1.375130219,1.698279681
5075,0.755238231,1.389533914,1.742776201
5076,0.766110798,1.392875975,1.750236072
5077,0.728520369,1.381496224,1.760127778
5078,0.751448621,1.36602254,1.782448606
5079,0.727973955,1.364508657,1.773959534
5080,0.733782815,1.386894333,1.803849326
5081,0.749704858,1.424148809,1.809793501
5082,0.738453451,1.45288039,1.792536802
5083,0.761397762,1.452861816,1.837333521
5084,0.737093624,1.422867869,1.835705041
5085,0.728169979,1.381083113,1.793448987
5086,0.732426451,1.349853181,1.7900278
5087,0.722048404,1.338360547,1.778651505
5088,0.746689834,1.338099529,1.780632794
5089,0.767795037,1.3338289,1.787473401
5090,0.816290946,1.318707724,1.786885679
5091,0.856453618,1.299580954,1.814639253
5092,0.851552922,1.288753683,1.805241194
5093,0.834982728,1.291471056,1.774707089
5094,0.823541353,1.301371717,1.776668752
5095,0.847105698,1.307313194,1.773456574
5096,0.858129958,1.303737499,1.77279368
5097,0.842336415,1.294281467,1.752391616
5098,0.814020495,1.286253565,1.730819827
5099,0.810550756,1.283016829,1.749386537
5100,0.837960412,1.282497161,1.727503153
5101,0.823453784,1.2823994,1.715989549
5102,0.797212007,1.284984524,1.763109702
5103,0.772274175,1.294922309,1.768294128
5104,0.802811862,1.311990749,1.765451265
5105,0.877357066,1.327105386,1.76083169
5106,0.888095766,1.32765753,1.732469108
5107,0.900245295,1.308539419,1.748776137
5108,0.906977873,1.278468274,1.742775938
5109,0.953655848,1.25472657,1.727456004
5110,1.025004335,1.250227046,1.776649766
5111,0.994225598,1.264261354,1.782551449
5112,0.975788494,1.284887241,1.764896534
5113,0.951957446,1.299953233,1.782420499
5114,0.955810459,1.306071884,1.783714101
5115,0.992430775,1.307821788,1.794793051
5116,0.927793426,1.309657349,1.781252507
5117,0.917931279,1.309897299,1.741780241
5118,0.924738979,1.30299461,1.739456397
5119,0.947825708,1.286896089,1.701376756
5120,1.013970018,1.266846162,1.660893394
5121,0.974220055,1.251193462,1.684043062
5122,1.006739884,1.24388981,1.705331795
5123,1.055819581,1.242333253,1.737111438
5124,1.08839736,1.243390846,1.761401128
5125,1.164247083,1.2508844,1.77025644
5126,1.113732142,1.275070594,1.817698973
5127,1.114670254,1.322474707,1.82737545
5128,1.106447989,1.385319233,1.818453556
5129,1.047030463,1.442179094,1.855296719
5130,1.065778567,1.47181954,1.853041842
5131,0.998623884,1.469184201,1.828652188
5132,1.018584101,1.449097594,1.815330613
5133,1.059281176,1.433590085,1.802277475
5134,1.039022346,1.433617191,1.82522737
5135,1.109890019,1.441279658,1.826604723
5136,1.079849736,1.439175087,1.816262493
5137,1.103001911,1.41797084,1.840559711
5138,1.147322234,1.386132424,1.822242907
5139,1.130351503,1.363350294,1.791322348
5140,1.23711609,1.364060795,1.7846967
5141,1.242742034,1.385705253,1.780342494
5142,1.251726744,1.411091936,1.804771669
5143,1.253462307,1.421399729,1.797742723
5144,1.158778758,1.408242498,1.786644342
5145,1.192424563,1.376280933,1.831693251
5146,1.147323428,1.337423369,1.830882516
5147,1.123771595,1.303748535,1.830999516
5148,1.157130849,1.284114748,1.878565088
5149,1.122621244,1.283369798,1.88361112
5150,1.209570403,1.300793398,1.887411484
5151,1.182456194,1.327996281,1.873394126
5152,1.118386229,1.350515159,1.832022309
5153,1.121705862,1.355531326,1.850968394
5154,1.081232478,1.34126119,1.844742218
5155,1.187469451,1.319284128,1.81596873
5156,1.208796256,1.305610946,1.847615664
5157,1.176414086,1.306771388,1.844917578
5158,1.198486091,1.313395701,1.815300882
5159,1.12406449,1.308333297,1.808105759
5160,1.127655384,1.283120753,1.798880829
5161,1.042384899,1.24791629,1.813101381
5162,0.93317935,1.224895631,1.807615828
5163,0.96229031,1.229900593,1.786424814
5164,0.955620335,1.258273631,1.80217091
5165,1.02569085,1.287601092,1.799099232
5166,1.004377272,1.295174239,1.79423411
5167,0.920635359,1.27508487,1.813332172
5168,0.951321805,1.240787588,1.834559174
5169,0.942516361,1.212388795,1.864976647
5170,1.016578987,1.201023264,1.843902126
5171,1.065135506,1.203597264,1.812115711
5172,1.081467294,1.210173314,1.827636328
5173,1.1874769,1.214723053,1.799395799
5174,1.186430882,1.21872564,1.77911645
5175,1.167854943,1.226034002,1.804992243
5176,1.095739867,1.236513932,1.801327282
5177,1.001784391,1.245982717,1.812922094
5178,1.041820697,1.251848893,1.814668521
5179,1.060879703,1.257003407,1.804145965
5180,1.116483603,1.266513963,1.853665536
5181,1.157029096,1.280221732,1.860508418
5182,1.143209789,1.289861064,1.834789004
5183,1.179878157,1.28534753,1.853923924
5184,1.161065589,1.265141408,1.833539737
5185,1.176594993,1.240326825,1.805448157
5186,1.232731599,1.22727024,1.807892
5187,1.282868839,1.234697428,1.816801087
5188,1.374413009,1.256824027,1.866441476
5189,1.392511744,1.278775231,1.889410604
5190,1.373794119,1.289080967,1.891599637
5191,1.322408143,1.287746402,1.938591848
5192,1.227841033,1.283273099,1.952574531
5193,1.181250946,1.282876245,1.952824093
5194,1.166499644,1.286081645,1.97307368
5195,1.214261076,1.287348111,1.972969726
5196,1.274906684,1.283607902,1.979253319
5197,1.282602523,1.277963416,1.952904158
5198,1.26121815,1.27577197,1.918893883
5199,1.224165139,1.278189454,1.948400777
5200,1.217842242,1.281131523,1.952099787
5201,1.223588609,1.281310479,1.943130139
5202,1.241541405,1.282411083,1.966430466
5203,1.283782116,1.293310137,1.957269865
5204,1.346639631,1.318506437,1.938752303
5205,1.397690347,1.350222305,1.908096362
5206,1.350520127,1.37166437,1.876037701
5207,1.250958788,1.370496982,1.890264575
5208,1.152947113,1.350615893,1.870733246
5209,1.12989111,1.330267784,1.837731328
5210,1.182332366,1.326619074,1.845562314
5211,1.195102847,1.340008618,1.835131742
5212,1.21087843,1.352477003,1.834725882
5213,1.205987695,1.342765298,1.841262961
5214,1.203987426,1.305048215,1.84572632
5215,1.211377718,1.255107032,1.879654192
5216,1.141647123,1.218753651,1.853940068
5217,1.140123881,1.212724253,1.811993191
5218,1.195874194,1.233960318,1.828496
5219,1.291037882,1.26472788,1.808335103
5220,1.388782609,1.287104654,1.795301815
5221,1.325409253,1.293868031,1.812768982
5222,1.251694465,1.288477598,1.799230974
5223,1.162055902,1.277668419,1.807476543
5224,1.076269467,1.265391484,1.789007125
5225,1.060966004,1.252714676,1.748734217
5226,0.98013295,1.240836734,1.777866089
5227,0.988610016,1.231952554,1.774931828
5228,1.008389275,1.2270436,1.740378181
5229,0.968343625,1.224627745,1.749753545
5230,0.947374919,1.223643595,1.741569356
5231,0.815626048,1.227783903,1.73439092
5232,0.780778969,1.24500364,1.741223298
5233,0.808634095,1.27995167,1.752915865
5234,0.819489933,1.325429866,1.797803594
5235,0.9067296,1.362499498,1.805647451
5236,0.863964059,1.372274562,1.784318548
5237,0.830591841,1.350951274,1.786582982
5238,0.768821255,1.314611776,1.774510518
5239,0.622822999,1.287990386,1.766303205
5240,0.59976098,1.285628936,1.755448083
5241,0.53786121,1.301391766,1.749421119
5242,0.569847227,1.315448826,1.774288295
5243,0.647007513,1.312381938,1.746184973
5244,0.634591589,1.294267192,1.718181218
5245,0.709495774,1.27756578,1.747833596
5246,0.672478825,1.277619544,1.734918826
5247,0.655383563,1.295393079,1.718670123
5248,0.701443278,1.317992511,1.709336471
5249,0.70779479,1.331082254,1.662888074
5250,0.866795931,1.330770168,1.645773772
5251,0.927975481,1.324473606,1.608997081
5252,0.939436192,1.321782628,1.571351462
5253,0.951163989,1.325520003,1.617812039
5254,0.850757643,1.33140936,1.635559235
5255,0.872424602,1.334888518,1.632432816
5256,0.830144336,1.336401922,1.672325403
5257,0.797414847,1.339204749,1.689432151
5258,0.871423472,1.342778417,1.710149894
5259,0.879288069,1.340266056,1.726145095
5260,0.97523117,1.324064625,1.725606244
5261,0.94673439,1.294465443,1.755292467
5262,0.85372448,1.262083801,1.73932217
5263,0.87069001,1.240548721,1.700402168
5264,0.856772299,1.235848512,1.711593806
5265,0.968939798,1.242509775,1.715869929
5266,1.014314236,1.250242703,1.728023762
5267,0.995544657,1.254291487,1.742518339
5268,1.055861153,1.259075497,1.742048519
5269,1.008675614,1.27159764,1.763776513
5270,0.997106626,1.291564391,1.739792178
5271,0.919895121,1.308564199,1.703634857
5272,0.823324571,1.309559694,1.726275691
5273,0.885353057,1.289632395,1.721117291
5274,0.900731027,1.255835378,1.704333739
5275,0.947669351,1.221083632,1.703663793
5276,0.926077436,1.194753566,1.691145539
5277,0.843456028,1.179060092,1.704771569
5278,0.876593499,1.173216621,1.700804384
5279,0.860978052,1.17872995,1.693501617
5280,0.893075478,1.198378072,1.730112126
5281,0.926515486,1.229369856,1.716415645
5282,0.926731967,1.259140622,1.674431049
5283,1.002788459,1.271006406,1.65148088
5284,0.972914176,1.256871047,1.616856866
5285,0.912813476,1.22550693,1.606458857
5286,0.834966435,1.19727796,1.582205898
5287,0.734696893,1.188383211,1.556618266
5288,0.737078707,1.198202078,1.579323305
5289,0.712280962,1.21138061,1.548599481
5290,0.707965611,1.212990612,1.510735602
5291,0.712926019,1.202815275,1.531484074
5292,0.673287567,1.19543014,1.524132936
5293,0.675035794,1.205933096,1.525496643
5294,0.645857624,1.234546148,1.527237295
5295,0.646538176,1.264303826,1.501586217
5296,0.681205545,1.273941071,1.522671835
5297,0.690790342,1.2544726,1.519465421
5298,0.718377133,1.215346532,1.502004521
5299,0.708391829,1.176109536,1.555854551
5300,0.688586614,1.152110287,1.577984281
5301,0.652512243,1.146345221,1.564001055
5302,0.582059623,1.152114906,1.56510661
5303,0.540995417,1.161157228,1.550833113
5304,0.533723819,1.16897028,1.550501099
5305,0.567605753,1.174440867,1.541445607
5306,0.587940642,1.177467168,1.529745499
5307,0.576421436,1.178830888,1.557741633
5308,0.567478015,1.181642941,1.557435249
5309,0.587684097,1.190179463,1.543386667
5310,0.640841056,1.204779376,1.552366835
5311,0.66097108,1.21763759,1.562422802
5312,0.677431809,1.215967059,1.584481271
5313,0.706333899,1.192593913,1.565051111
5314,0.76242117,1.15528036,1.53100013
5315,0.825229719,1.124633129,1.528859892
5316,0.80231355,1.119637301,1.46764345
5317,0.780366142,1.141931235,1.411807614
5318,0.779183495,1.172950805,1.417044103
5319,0.815579948,1.18782062,1.400169527
5320,0.875907326,1.174982229,1.402611901
5321,0.843177748,1.144886302,1.402781888
5322,0.836426964,1.120415049,1.381238614
5323,0.850922676,1.117765819,1.412818425
5324,0.880853545,1.134560286,1.409693135
5325,0.939410706,1.15470851,1.384031567
5326,0.904004627,1.164161539,1.416896584
5327,0.925296127,1.162598184,1.404682053
5328,0.971532106,1.161247448,1.364676061
5329,0.996174364,1.170632654,1.349890942
5330,1.039554984,1.190716882,1.330642398
5331,0.970390827,1.212066919,1.343874892
5332,0.963984252,1.225189246,1.343807877
5333,0.985729756,1.22795554,1.32619995
5334,0.968270884,1.224599818,1.34413277
5335,0.996176213,1.219333742,1.318858537
5336,0.921725038,1.212726498,1.270923965
5337,0.914932842,1.204650976,1.253234037
5338,0.941486722,1.199215725,1.23142934
5339,0.921615368,1.204288422,1.225095435
5340,0.994651706,1.224295073,1.198674645
5341,0.995785217,1.253361575,1.167971628
5342,1.062632,1.277086175,1.191862802
5343,1.149222651,1.283202361,1.187837496
5344,1.140246618,1.271991335,1.184704462
5345,1.208570047,1.256420826,1.231852798
5346,1.181969717,1.25116962,1.249075462
5347,1.192796366,1.260201718,1.251129193
5348,1.241780374,1.274004826,1.233575179
5349,1.208085334,1.278495918,1.199124937
5350,1.280678961,1.266864363,1.203763881
5351,1.253266496,1.243668582,1.176623614
5352,1.218159853,1.21877663,1.139363562
5353,1.22070681,1.198529861,1.14643503
5354,1.147067706,1.183029821,1.117602099
5355,1.215200608,1.170814977,1.080125873
5356,1.2179262,1.16399696,1.055805891
5357,1.210492688,1.166978019,1.033302479
5358,1.256440803,1.179872116,1.04994827
5359,1.19707914,1.194681332,1.029416882
5360,1.22730383,1.200122127,0.99793186
5361,1.155760392,1.191554645,1.022576716
5362,1.052674569,1.175824975,1.007235383
5363,1.062202281,1.164784604,0.997703247
5364,1.023857344,1.162667416,1.036994547
5365,1.097804308,1.159866332,1.055364454
5366,1.077757439,1.140677498,1.088184584
5367,0.986949169,1.09916983,1.090466992
5368,0.991522033,1.048407015,1.057132062
5369,0.928231023,1.013134062,1.076198272
5370,0.964943548,1.010906356,1.061650545
5371,0.961229997,1.037683049,1.023463588
5372,0.935675991,1.070524411,1.039964886
5373,1.047030783,1.085125131,1.034905647
5374,1.072458967,1.073194973,1.016122611
5375,1.116499796,1.045625845,1.007228689
5376,1.077347897,1.020484948,1.001989244
5377,0.989463385,1.007649777,1.032699287
5378,1.057337293,1.003066049,1.037281579
5379,1.087141615,0.995455254,1.019567669
5380,1.163624122,0.977371056,1.022826386
5381,1.199569228,0.950674165,0.995652894
5382,1.16476586,0.923738364,0.961564299
5383,1.214091008,0.905443022,0.935248747
5384,1.165134005,0.901746214,0.924099733
5385,1.127209074,0.915365298,0.951280637
5386,1.109175447,0.945100856,0.932181194
5387,1.097540369,0.983416242,0.909442376
5388,1.216293356,1.015903518,0.938574254
5389,1.262657964,1.027037754,0.919660787
5390,1.276074194,1.010629734,0.904133444
5391,1.256057193,0.976513869,0.916864679
5392,1.17668017,0.94564758,0.894410835
5393,1.17929573,0.935318062,0.890818279
5394,1.15641014,0.946142883,0.861317976
5395,1.169951147,0.962608988,0.817580123
5396,1.21886051,0.967500917,0.853987219
5397,1.21713391,0.957711767,0.866863088
5398,1.22637872,0.947017426,0.862243069
5399,1.158479832,0.952984085,0.907840948
5400,1.081656748,0.979843059,0.917470082
5401,1.042954099,1.013108133,0.909375099
5402,1.013870579,1.031041536,0.901024538
5403,1.060676426,1.022728936,0.882295724
5404,1.113043724,0.996806606,0.899130255
5405,1.158475519,0.973813543,0.884464676
5406,1.160443035,0.969888237,0.848399518
5407,1.081211076,0.986247906,0.856930948
5408,1.002449923,1.012059429,0.852946256
5409,0.954309826,1.035512014,0.855808099
5410,0.968766458,1.051688745,0.879812701
5411,1.006024336,1.061270707,0.905720108
5412,1.03018223,1.064412947,0.953054806
5413,1.047976136,1.058351481,0.950077974
5414,1.048635354,1.041687268,0.92793815
5415,1.02929409,1.019694875,0.955316864
5416,0.95667354,1.003138665,0.949427458
5417,0.902168877,1.000087283,0.938684947
5418,0.915764352,1.008463512,0.953170696
5419,0.997328301,1.017368896,0.944640425
5420,1.094653297,1.016739399,0.945323374
5421,1.083159713,1.006228098,0.91983181
5422,1.027287811,0.994530294,0.888494795
5423,0.957726252,0.989721287,0.913648757
5424,0.908011458,0.990228599,0.901817142
5425,0.906721922,0.985563149,0.871897542
5426,0.868046605,0.966261686,0.874150681
5427,0.900256423,0.933348772,0.856508776
5428,0.963970249,0.898178868,0.856042194
5429,0.991766791,0.873078629,0.860835049
5430,0.981841511,0.86201967,0.875516984
5431,0.83721099,0.859836843,0.942562522
5432,0.748006057,0.859398576,0.957700431
5433,0.730774566,0.858300275,0.949894395
5434,0.738992775,0.858124784,0.987211863
5435,0.804658972,0.858157073,0.985437366
5436,0.766369169,0.851910395,0.985625886
